id,fullname,birth_date,death_date,img,mandates,source,name,party,area,term
96997,Átila Sidney Lins Albuquerque,1950-11-22,1950-11-22,http://www.camara.gov.br/internet/deputado/bandep/74090.jpg,"Deputado Federal (Congresso Revisor), 1991-1995, AM, PFL. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, AM, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, AM, PFL. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, AM, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, AM, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, AM, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, AM, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=96997&tipo=0,ÁTILA LINS,PSD,AM,55
99387,Átila Freitas Lira,1947-04-07,1947-04-07,http://www.camara.gov.br/internet/deputado/bandep/74459.jpg,"Deputado Federal (Constituinte), 1987-1991, PI, PFL. Dt. Posse: 01/02/1987; Deputado Federal (Congresso Revisor), 1991-1995, PI, PFL. Dt. Posse: 01/02/1991; Deputado Federal, 1999-2003, PI, PFL. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, PI, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PI, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PI, PSB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PI, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99387&tipo=0,ÁTILA LIRA,PSB,PI,55
101138,Augusto Silveira de Carvalho,1953-07-27,1953-07-27,http://www.camara.gov.br/internet/deputado/bandep/73655.jpg,"Deputado Federal (Constituinte), 1987-1991, DF, PCB. Dt. Posse: 01/02/1987; Deputado Federal, 1991-1995, DF, PCB. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, DF, PPS. Dt. Posse: 01/02/1995; Deputado Federal, 2007-2011, DF, PPS. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, DF, PPS. Dt. Posse: 08/02/2011; Deputado Federal, 2015-2019, DF, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101138&tipo=0,AUGUSTO CARVALHO,SD,DF,55
189104,Augusto Rodrigues Coutinho de Melo,1962-10-22,1962-10-22,http://www.camara.gov.br/internet/deputado/bandep/160665.jpg,"Deputado Federal, 2011-2015, PE, DEM. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PE, SD. Dt. Posse: 04/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189104&tipo=0,AUGUSTO COUTINHO,SD,PE,55
189126,Aureo Lidio Moreira Ribeiro,1979-02-17,1979-02-17,http://www.camara.gov.br/internet/deputado/bandep/160512.jpg,"Deputado Federal, 2011-2015, RJ, PRTB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189126&tipo=0,AUREO,SD,RJ,55
195814,Joao Carlos Bacelar Batista,2016-09-07,2016-09-07,http://www.camara.gov.br/internet/deputado/bandep/69871.jpg,"Deputado Federal, 2015-2019, BA, PTN. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195814&tipo=0,BACELAR,PTN,BA,55
195943,Luiz Felipe Baleia Tenuto Rossi,2016-09-06,2016-09-06,http://www.camara.gov.br/internet/deputado/bandep/178975.jpg,"Deputado Federal, 2015-2019, SP, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195943&tipo=0,BALEIA ROSSI,PMDB,SP,55
195427,Adalberto Souza Galvão,1962-06-09,1962-06-09,http://www.camara.gov.br/internet/deputado/bandep/178834.jpg,"Deputado Federal, 2011-2015, BA, PSB. Dt. Posse: 08/01/2015; Deputado Federal, 2015-2019, BA, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195427&tipo=0,BEBETO,PSB,BA,55
103478,Benedita Souza da Silva Sampaio,1942-04-26,1942-04-26,http://www.camara.gov.br/internet/deputado/bandep/73701.jpg,"Deputada Federal (Constituinte), 1987-1991, RJ, PT. Dt. Posse: 01/02/1987; Deputada Federal (Congresso Revisor), 1991-1995, RJ, PT. Dt. Posse: 01/02/1991; Deputada Federal, 2011-2015, RJ, PT. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, RJ, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=103478&tipo=0,BENEDITA DA SILVA,PT,RJ,55
97031,Benito da Gama Santos,1948-08-29,1948-08-29,http://www.camara.gov.br/internet/deputado/bandep/74535.jpg,"Deputado Federal (Constituinte), 1987-1991, BA, PFL. Dt. Posse: 01/02/1987; Deputado Federal, 1991-1995, BA, PFL. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, BA, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, BA, PFL. Dt. Posse: 01/02/1999; Deputado Federal, 2015-2019, BA, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97031&tipo=0,BENITO GAMA,PTB,BA,55
108984,Benjamin Gomes Maranhão Neto,1971-11-30,1971-11-30,http://www.camara.gov.br/internet/deputado/bandep/74040.jpg,"Deputado Federal, 2003-2007, PB, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2011-2015, PB, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PB, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=108984&tipo=0,BENJAMIN MARANHÃO,SD,PB,55
195879,Heberte Lamarck Gomes da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/178915.jpg,"Deputado Federal, 2015-2019, PE, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195879&tipo=0,BETINHO GOMES,PSDB,PE,55
160690,José Roberto Oliveira Faro,1969-06-20,1969-06-20,http://www.camara.gov.br/internet/deputado/bandep/141335.jpg,"Deputado Federal, 2003-2007, PA, PT. Dt. Posse: 02/01/2007; Deputado Federal, 2007-2011, PA, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PA, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PA, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160690&tipo=0,BETO FARO,PT,PA,55
101174,Paulo Roberto Gomes Mansur,1951-07-07,1951-07-07,http://www.camara.gov.br/internet/deputado/bandep/73437.jpg,"Deputado Federal, 1991-1995, SP, PDT. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1997, SP, PPR. Dt. Posse: 01/02/1995; Deputado Federal, 2007-2011, SP, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PP. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=101174&tipo=0,BETO MANSUR,PRB,SP,55
195916,Carlos Alberto de Sousa Rosado Segundo,2016-01-02,2016-01-02,http://www.camara.gov.br/internet/deputado/bandep/178948.jpg,"Deputado Federal, 2015-2019, RN, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195916&tipo=0,BETO ROSADO,PP,RN,55
195868,Roberto Salame Filho,2016-12-02,2016-12-02,http://www.camara.gov.br/internet/deputado/bandep/178906.jpg,"Deputado Federal, 2015-2019, PA, PROS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195868&tipo=0,BETO SALAME,PP,PA,55
160058,Olavo Bilac Pinto Neto,1963-06-08,1963-06-08,http://www.camara.gov.br/internet/deputado/bandep/141513.jpg,"Deputado Federal, 2007-2011, MG, PL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PR. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160058&tipo=0,BILAC PINTO,PR,MG,55
189217,Elvino José Bohn Gass,1962-02-05,1962-02-05,http://www.camara.gov.br/internet/deputado/bandep/160538.jpg,"Deputado Federal, 2011-2015, RS, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RS, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189217&tipo=0,BOHN GASS,PT,RS,55
97038,Bonifácio José Tamm de Andrada,1930-05-14,1930-05-14,http://www.camara.gov.br/internet/deputado/bandep/74650.jpg,"Deputado Federal, 1979-1983, MG, ARENA. Dt. Posse: 01/02/1979; Deputado Federal, 1983-1987, MG, PDS. Dt. Posse: 01/02/1983; Deputado Federal (Constituinte), 1987-1991, MG, PDS. Dt. Posse: 01/02/1987; Deputado Federal (Congresso Revisor), 1991-1995, MG, PDS. Dt. Posse: 01/02/1991; Deputado Federal, 1995-1999, MG, PTB. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, MG, PSDB. Dt. Posse: 03/02/1999; Deputado Federal, 2003-2007, MG, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, PSDB. Dt. Posse: 04/02/2011; Deputado Federal, 2015-2019, MG, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97038&tipo=0,BONIFÁCIO DE ANDRADA,PSDB,MG,55
189164,Bruna Dias Furlan,1983-04-28,1983-04-28,http://www.camara.gov.br/internet/deputado/bandep/160589.jpg,"Deputada Federal, 2011-2015, SP, PSDB. Dt. Posse: 01/02/2011; Deputada Federal, 2015-2019, SP, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189164&tipo=0,BRUNA FURLAN,PSDB,SP,55
195974,Bruniele Ferreira Gomes,,,http://www.camara.gov.br/internet/deputado/bandep/178999.jpg,"Deputada Federal, 2015-2019, MG, PTC. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195974&tipo=0,BRUNNY,PR,MG,55
160398,Bruno Cavalcanti de Araújo,1972-03-15,1972-03-15,http://www.camara.gov.br/internet/deputado/bandep/141394.jpg,"Deputado Federal, 2007-2011, PE, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PE, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PE, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160398&tipo=0,BRUNO ARAÚJO,PSDB,PE,55
195944,Bruno Covas Lopes,2016-07-04,2016-07-04,http://www.camara.gov.br/internet/deputado/bandep/178976.jpg,"Deputado Federal, 2015-2019, SP, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195944&tipo=0,BRUNO COVAS,PSDB,SP,55
195904,Benevenuto Daciolo Fonseca Dos Santos,,,http://www.camara.gov.br/internet/deputado/bandep/178938.jpg,"Deputado Federal, 2015-2019, RJ, PSOL. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195904&tipo=0,CABO DACIOLO,PTdoB,RJ,55
195997,Flavio Alves Sabino,,,http://www.camara.gov.br/internet/deputado/bandep/178865.jpg,"Deputado Federal, 2015-2019, CE, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195997&tipo=0,CABO SABINO,PR,CE,55
195973,Luiz Gionilson Pinheiro Borges,2016-06-03,2016-06-03,http://www.camara.gov.br/internet/deputado/bandep/105112.jpg,"Deputado Federal, 2015-2019, AP, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195973&tipo=0,CABUÇU BORGES,PMDB,AP,55
195810,Carlos Felipe Vazquez de Souza Leão,2016-03-11,2016-03-11,http://www.camara.gov.br/internet/deputado/bandep/93083.jpg,"Deputado Federal, 2015-2019, BA, PP. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195810&tipo=0,CACÁ LEÃO,PP,BA,55
195811,Luiz Carlos Caetano,,,http://www.camara.gov.br/internet/deputado/bandep/178853.jpg,"Deputado Federal, 2015-2019, BA, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195811&tipo=0,CAETANO,PT,BA,55
195853,Caio Narcio Rodrigues da Silveira,,,http://www.camara.gov.br/internet/deputado/bandep/178891.jpg,"Deputado Federal, 2015-2019, MG, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195853&tipo=0,CAIO NARCIO,PSDB,MG,55
201772,Cajar Onesimo Ribeiro Nardes,1965-11-16,1965-11-16,http://www.camara.gov.br/internet/deputado/bandep/194261.jpg,"Deputado Federal, 2015-2019, RS, PR. Dt. Posse: 17/05/2016.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=201772&tipo=0,CAJAR NARDES,PR,RS,55
195789,Jose Augusto Rosa,2016-04-10,2016-04-10,http://www.camara.gov.br/internet/deputado/bandep/178829.jpg,"Deputado Federal, 2015-2019, SP, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195789&tipo=0,CAPITÃO AUGUSTO,PR,SP,55
195889,Fabio Abreu Costa,,,http://www.camara.gov.br/internet/deputado/bandep/178924.jpg,"Deputado Federal, 2015-2019, PI, PTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195889&tipo=0,CAPITÃO FÁBIO ABREU,PTB,PI,55
195926,Carlos Augusto Andrade Silva,,,http://www.camara.gov.br/internet/deputado/bandep/178958.jpg,"Deputado Federal, 2015-2019, RR, PHS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195926&tipo=0,CARLOS ANDRADE,PHS,RR,55
157253,Carlos Gomes Bezerra,1941-11-04,1941-11-04,http://www.camara.gov.br/internet/deputado/bandep/141401.jpg,"Deputado Federal, 1979-1983, MT, MDB. Dt. Posse: 01/02/1979; Deputado Federal, 2007-2011, MT, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MT, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MT, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=157253&tipo=0,CARLOS BEZERRA,PMDB,MT,55
99246,Carlos Eduardo Cintra da Costa Pereira,,,http://www.camara.gov.br/internet/deputado/bandep/74474.jpg,"Deputado Federal, 1999-2003, PE, PMDB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, PE, PMDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, PE, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, PE, PSC. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, PE, PCdoB. Dt. Posse: 04/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=99246&tipo=0,CARLOS EDUARDO CADOCA,PDT,PE,55
195930,Antonio Carlos Gomes da Silva,,,http://www.camara.gov.br/internet/deputado/bandep/178962.jpg,"Deputado Federal, 2015-2019, RS, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195930&tipo=0,CARLOS GOMES,PRB,RS,55
195965,Carlos Henrique Amorim,,,http://www.camara.gov.br/internet/deputado/bandep/178993.jpg,"Deputado Federal, 2015-2019, TO, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195965&tipo=0,CARLOS HENRIQUE GAGUIM,PTN,TO,55
107284,Carlos Humberto Mannato,1957-08-07,1957-08-07,http://www.camara.gov.br/internet/deputado/bandep/74163.jpg,"Deputado Federal, 2003-2007, ES, PDT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, ES, PDT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, ES, PDT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, ES, SD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=107284&tipo=0,CARLOS MANATO,SD,ES,55
195862,Carlos Eduardo Xavier Marun,,,http://www.camara.gov.br/internet/deputado/bandep/178900.jpg,"Deputado Federal, 2015-2019, MS, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195862&tipo=0,CARLOS MARUN,PMDB,MS,55
97058,Carlos do Carmo Andrade Melles,1947-03-11,1947-03-11,http://www.camara.gov.br/internet/deputado/bandep/74651.jpg,"Deputado Federal, 1995-1999, MG, PFL. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, MG, PFL. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, MG, PFL. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, MG, PFL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, MG, DEM. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, MG, DEM. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97058&tipo=0,CARLOS MELLES,DEM,MG,55
107930,Carlos Henrique Focesi Sampaio,1963-03-31,1963-03-31,http://www.camara.gov.br/internet/deputado/bandep/74262.jpg,"Deputado Federal, 2003-2007, SP, PSDB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PSDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PSDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=107930&tipo=0,CARLOS SAMPAIO,PSDB,SP,55
161128,Carlos Alberto Rolim Zarattini,1959-06-08,1959-06-08,http://www.camara.gov.br/internet/deputado/bandep/141398.jpg,"Deputado Federal, 2007-2011, SP, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SP, PT. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SP, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=161128&tipo=0,CARLOS ZARATTINI,PT,SP,55
193113,Carmen Emília Bonfá Zanotto,1962-10-06,1962-10-06,http://www.camara.gov.br/internet/deputado/bandep/164360.jpg,"Deputada Federal, 2011-2015, SC, PPS. Dt. Posse: 02/03/2011; Deputada Federal, 2015-2019, SC, PPS. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=193113&tipo=0,CARMEN ZANOTTO,PPS,SC,55
195836,Celio Antonio da Silveira,,,http://www.camara.gov.br/internet/deputado/bandep/178876.jpg,"Deputado Federal, 2015-2019, GO, PSDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195836&tipo=0,CÉLIO SILVEIRA,PSDB,GO,55
100592,Celso Alencar Ramos Jacob,1957-01-19,1957-01-19,http://www.camara.gov.br/internet/deputado/bandep/73568.jpg,"Deputado Federal, 1999-2000, RJ, PDT. Dt. Posse: 02/02/1999; Deputado Federal, 2011-2015, RJ, . Dt. Posse: 26/02/2013; Deputado Federal, 2015-2019, RJ, PMDB. Dt. Posse: 10/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=100592&tipo=0,CELSO JACOB,PMDB,RJ,55
159678,Celso Maldaner,1953-08-30,1953-08-30,http://www.camara.gov.br/internet/deputado/bandep/141405.jpg,"Deputado Federal, 2007-2011, SC, PMDB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, SC, PMDB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, SC, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=159678&tipo=0,CELSO MALDANER,PMDB,SC,55
195905,Celso Pansera,2016-10-10,2016-10-10,http://www.camara.gov.br/internet/deputado/bandep/72912.jpg,"Deputado Federal, 2015-2019, RJ, PMDB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195905&tipo=0,CELSO PANSERA,PMDB,RJ,55
97082,Celso Ubirajara Russomanno,1956-08-20,1956-08-20,http://www.camara.gov.br/internet/deputado/bandep/73441.jpg,"Deputado Federal, 1995-1999, SP, PSDB. Dt. Posse: 01/02/1995; Deputado Federal, 1999-2003, SP, PPB. Dt. Posse: 01/02/1999; Deputado Federal, 2003-2007, SP, PPB. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, SP, PP. Dt. Posse: 01/02/2007; Deputado Federal, 2015-2019, SP, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=97082&tipo=0,CELSO RUSSOMANNO,PRB,SP,55
189189,Cesar Hanna Halum,1954-03-10,1954-03-10,http://www.camara.gov.br/internet/deputado/bandep/160576.jpg,"Deputado Federal, 2011-2015, TO, PPS. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, TO, PRB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=189189&tipo=0,CÉSAR HALUM,PRB,TO,55
195795,Carlos Cesar Correia de Messias,2016-05-07,2016-05-07,http://www.camara.gov.br/internet/deputado/bandep/178838.jpg,"Deputado Federal, 2015-2019, AC, PSB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195795&tipo=0,CÉSAR MESSIAS,PSB,AC,55
105215,César Antônio de Souza,1957-11-08,1957-11-08,http://www.camara.gov.br/internet/deputado/bandep/73720.jpg,"Deputado Federal, 1991-1995, SC, PFL; Deputado Federal, 2015-2019, SC, PSD. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=105215&tipo=0,CÉSAR SOUZA,PSD,SC,55
109687,Francisco Rodrigues de Alencar Filho,1949-10-19,1949-10-19,http://www.camara.gov.br/internet/deputado/bandep/74171.jpg,"Deputado Federal, 2003-2007, RJ, PT. Dt. Posse: 01/02/2003; Deputado Federal, 2007-2011, RJ, PSOL. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PSOL. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, RJ, PSOL. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=109687&tipo=0,CHICO ALENCAR,PSOL,RJ,55
160163,Francisco José D'Angelo Pinto,1953-02-11,1953-02-11,http://www.camara.gov.br/internet/deputado/bandep/141439.jpg,"Deputado Federal, 2007-2011, RJ, PT. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, RJ, PT. Dt. Posse: 03/02/2011; Deputado Federal, 2015-2019, RJ, PT. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=160163&tipo=0,CHICO D'ANGELO,PT,RJ,55
161280,Francisco Lopes da Silva,1939-08-13,1939-08-13,http://www.camara.gov.br/internet/deputado/bandep/141440.jpg,"Deputado Federal, 2007-2011, CE, PCdoB. Dt. Posse: 01/02/2007; Deputado Federal, 2011-2015, CE, PCdoB. Dt. Posse: 01/02/2011; Deputado Federal, 2015-2019, CE, PCdoB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=161280&tipo=0,CHICO LOPES,PCdoB,CE,55
195893,Christiane de Souza Yared,,,http://www.camara.gov.br/internet/deputado/bandep/178928.jpg,"Deputada Federal, 2015-2019, PR, PTN. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195893&tipo=0,CHRISTIANE DE SOUZA YARED,PR,PR,55
195798,José Cícero Soares de Almeida,2016-08-01,2016-08-01,http://www.camara.gov.br/internet/deputado/bandep/178841.jpg,"Deputado Federal, 2015-2019, AL, PRTB. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195798&tipo=0,CÍCERO ALMEIDA,PMDB,AL,55
195906,Clarissa Barros Assed Matheus de Oliveira,2016-02-07,2016-02-07,http://www.camara.gov.br/internet/deputado/bandep/178939.jpg,"Deputada Federal, 2015-2019, RJ, PR. Dt. Posse: 01/02/2015.",http://www2.camara.gov.br/deputados/pesquisa/layouts_deputados_biografia?pk=195906&tipo=0,CLARISSA GAROTINHO,PR,RJ,55
