id,party_id,party,constituency,birth_date,gender,name,family_name,given_name,sort_name,website,email,facebook,twitter,linkedin,image,source,start_date,end_date,term,substitute,death_date
0422439378601,S,Socialdemokraterna,"",1936,male,Georg Andersson,Andersson,Georg,Georg,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0422439378601_max.jpg,http://data.riksdagen.se/person/0422439378601,1994-10-03,1995-10-31,1994,,
0637939864601,S,Socialdemokraterna,"",1936,male,Lars Hedfors,Hedfors,Lars,Lars,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0637939864601_max.jpg,http://data.riksdagen.se/person/0637939864601,1994-10-03,1998-10-05,1994,,
0738969851001,FP,Folkpartiet liberalerna ,"",1936,male,Karl-Göran Biörsmark,Biörsmark,Karl-Göran,Karl-Göran,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0738969851001_max.jpg,http://data.riksdagen.se/person/0738969851001,1998-10-05,2002-09-30,1998,,
0738969851001,FP,Folkpartiet liberalerna ,"",1936,male,Karl-Göran Biörsmark,Biörsmark,Karl-Göran,Karl-Göran,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0738969851001_max.jpg,http://data.riksdagen.se/person/0738969851001,1994-10-03,1998-10-05,1994,,
0982209946601,C,Centerpartiet,"",1936,male,Lennart Brunander,Brunander,Lennart,Lennart,http://home8.swipnet.se/~w-83327/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0982209946601_max.jpg,http://data.riksdagen.se/person/0982209946601,1994-10-03,1998-10-05,1994,,
0212469298402,S,Socialdemokraterna,"",1936,male,Håkan Strömberg,Strömberg,Håkan,Håkan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0212469298402_max.jpg,http://data.riksdagen.se/person/0212469298402,1994-10-03,1998-10-05,1994,,2015-04-24
0457849683602,S,Socialdemokraterna,"",1936,male,Bengt Lindqvist,Lindqvist,Bengt,Bengt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0457849683602_max.jpg,http://data.riksdagen.se/person/0457849683602,1994-10-03,1995-12-31,1994,,
0508589337602,KD,Kristdemokraterna,"",1936,male,Harald Bergström,Bergström,Harald,Harald,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0508589337602_max.jpg,http://data.riksdagen.se/person/0508589337602,1998-10-05,2002-09-30,1998,,2013-01-11
0695579897102,M,Moderata samlingspartiet,"",1936,male,Ingvar Eriksson,Eriksson,Ingvar,Ingvar,http://www.moderat.se/rdled/i_erikss.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0695579897102_max.jpg,http://data.riksdagen.se/person/0695579897102,1998-10-05,2002-09-30,1998,,
0695579897102,M,Moderata samlingspartiet,"",1936,male,Ingvar Eriksson,Eriksson,Ingvar,Ingvar,http://www.moderat.se/rdled/i_erikss.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0695579897102_max.jpg,http://data.riksdagen.se/person/0695579897102,1994-10-03,1998-10-05,1994,,
0708639889502,S,Socialdemokraterna,"",1936,female,Maud Björnemalm,Björnemalm,Maud,Maud,http://www.socialdemokraterna.se/maudbjornemalm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0708639889502_max.jpg,http://data.riksdagen.se/person/0708639889502,1998-10-05,2002-09-30,1998,,
0708639889502,S,Socialdemokraterna,"",1936,female,Maud Björnemalm,Björnemalm,Maud,Maud,http://www.socialdemokraterna.se/maudbjornemalm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0708639889502_max.jpg,http://data.riksdagen.se/person/0708639889502,1994-10-03,1998-10-05,1994,,
0105689536302,C,Centerpartiet,Göteborgs kommun,1936,female,Eva Selin Lindgren,Selin Lindgren,Eva,Eva,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0105689536302_max.jpg,http://data.riksdagen.se/person/0105689536302,2006-10-02,2010-10-04,2006,,2011-09-03
0153549892302,S,Socialdemokraterna,"",1936,female,Maj-Lis Lööw,Lööw,Maj-Lis,Maj-Lis,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0153549892302_max.jpg,http://data.riksdagen.se/person/0153549892302,1994-10-03,1995-01-09,1994,,
0199809132302,M,Moderata samlingspartiet,"",1936,female,Karin Falkmer,Falkmer,Karin,Karin,http://www.kastanjebacken.net/karinfalkmer.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0199809132302_max.jpg,http://data.riksdagen.se/person/0199809132302,1998-10-05,2002-09-30,1998,,
0199809132302,M,Moderata samlingspartiet,"",1936,female,Karin Falkmer,Falkmer,Karin,Karin,http://www.kastanjebacken.net/karinfalkmer.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0199809132302_max.jpg,http://data.riksdagen.se/person/0199809132302,1995-10-10,1998-10-05,1994,,
0199809132302,M,Moderata samlingspartiet,"",1936,female,Karin Falkmer,Falkmer,Karin,Karin,http://www.kastanjebacken.net/karinfalkmer.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0199809132302_max.jpg,http://data.riksdagen.se/person/0199809132302,1994-10-03,1995-01-09,1994,,
0931369291903,KD,Kristdemokraterna,"",1936,female,Fanny Rizell,Rizell,Fanny,Fanny,http://www.kristdemokrat.se/kd/personer/fr/fr.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0931369291903_max.jpg,http://data.riksdagen.se/person/0931369291903,1998-10-05,2002-09-30,1998,,
0931369291903,KD,Kristdemokraterna,"",1936,female,Fanny Rizell,Rizell,Fanny,Fanny,http://www.kristdemokrat.se/kd/personer/fr/fr.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0931369291903_max.jpg,http://data.riksdagen.se/person/0931369291903,1994-10-03,1998-10-05,1994,,
088849148003,FP,Folkpartiet liberalerna ,"",1936,male,Elver Jonsson,Jonsson,Elver,Elver,http://www.folkpartiet.se/elver,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/088849148003_max.jpg,http://data.riksdagen.se/person/088849148003,1998-10-05,2002-09-30,1998,,
088849148003,FP,Folkpartiet liberalerna ,"",1936,male,Elver Jonsson,Jonsson,Elver,Elver,http://www.folkpartiet.se/elver,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/088849148003_max.jpg,http://data.riksdagen.se/person/088849148003,1994-10-03,1998-10-05,1994,,
0354810740804,M,Moderata samlingspartiet,"",1936,male,Carl Erik Hedlund,Hedlund,Carl Erik,Carl Erik,http://www.moderat.se/rdled/c_e_hedl.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0354810740804_max.jpg,http://data.riksdagen.se/person/0354810740804,1998-10-05,2002-09-30,1998,,
0354810740804,M,Moderata samlingspartiet,"",1936,male,Carl Erik Hedlund,Hedlund,Carl Erik,Carl Erik,http://www.moderat.se/rdled/c_e_hedl.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0354810740804_max.jpg,http://data.riksdagen.se/person/0354810740804,1995-10-11,1998-10-05,1994,,
0354810740804,M,Moderata samlingspartiet,"",1936,male,Carl Erik Hedlund,Hedlund,Carl Erik,Carl Erik,http://www.moderat.se/rdled/c_e_hedl.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0354810740804_max.jpg,http://data.riksdagen.se/person/0354810740804,1995-01-10,1995-10-10,1994,Charlotte Cederschiöld,
0354810740804,M,Moderata samlingspartiet,"",1936,male,Carl Erik Hedlund,Hedlund,Carl Erik,Carl Erik,http://www.moderat.se/rdled/c_e_hedl.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0354810740804_max.jpg,http://data.riksdagen.se/person/0354810740804,1994-10-03,1994-10-07,1994,Beatrice Ask,
0185680273604,FP,Folkpartiet liberalerna ,Norrbottens län,1937,male,Åke Bergbäck,Bergbäck,Åke,Åke,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0185680273604_max.jpg,http://data.riksdagen.se/person/0185680273604,2005-10-01,2005-11-30,2002,"",
0185680273604,FP,Folkpartiet liberalerna ,Norrbottens län,1937,male,Åke Bergbäck,Bergbäck,Åke,Åke,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0185680273604_max.jpg,http://data.riksdagen.se/person/0185680273604,2005-07-13,2005-08-31,2002,"",
0303930476905,FP,Folkpartiet liberalerna ,"",1937,female,Isa Halvarsson,Halvarsson,Isa,Isa,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0303930476905_max.jpg,http://data.riksdagen.se/person/0303930476905,1994-10-03,1998-10-05,1994,,
0764840691205,FP,Folkpartiet liberalerna ,"",1937,male,Bengt Harding Olson,Olson,Bengt Harding,Bengt Harding,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0764840691205_max.jpg,http://data.riksdagen.se/person/0764840691205,1994-10-03,1998-10-05,1994,,
0719430958705,S,Socialdemokraterna,"",1937,female,Inga-Britt Johansson,Johansson,Inga-Britt,Inga-Britt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0719430958705_max.jpg,http://data.riksdagen.se/person/0719430958705,1995-10-10,1998-10-05,1994,,
0719430958705,S,Socialdemokraterna,"",1937,female,Inga-Britt Johansson,Johansson,Inga-Britt,Inga-Britt,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0719430958705_max.jpg,http://data.riksdagen.se/person/0719430958705,1994-10-03,1995-01-09,1994,,
013600422205,M,Moderata samlingspartiet,"",1937,male,Wiggo Komstedt,Komstedt,Wiggo,Wiggo,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/013600422205_max.jpg,http://data.riksdagen.se/person/013600422205,1994-10-03,1995-10-03,1994,,
0336920874106,M,Moderata samlingspartiet,"",1937,male,Bertil Persson,Persson,Bertil,Bertil,http://www.moderat.se/rdled/b_persso.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0336920874106_max.jpg,http://data.riksdagen.se/person/0336920874106,1998-10-05,2002-09-30,1998,,
0336920874106,M,Moderata samlingspartiet,"",1937,male,Bertil Persson,Persson,Bertil,Bertil,http://www.moderat.se/rdled/b_persso.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0336920874106_max.jpg,http://data.riksdagen.se/person/0336920874106,1994-12-17,1998-10-05,1994,,
0336920874106,M,Moderata samlingspartiet,"",1937,male,Bertil Persson,Persson,Bertil,Bertil,http://www.moderat.se/rdled/b_persso.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0336920874106_max.jpg,http://data.riksdagen.se/person/0336920874106,1994-10-03,1994-10-19,1994,,
0321680964806,C,Centerpartiet,"",1937,male,Sivert Carlsson,Carlsson,Sivert,Sivert,http://www.centerpartiet.se/sivert.carlsson.,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0321680964806_max.jpg,http://data.riksdagen.se/person/0321680964806,1994-10-03,1998-10-05,1994,,
0388920259006,M,Moderata samlingspartiet,Västra Götalands läns västra,1937,female,Inger René,René,Inger,Inger,http://www.ingerrene.moderat.se/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0388920259006_max.jpg,http://data.riksdagen.se/person/0388920259006,2006-10-02,2010-10-04,2006,,
0388920259006,M,Moderata samlingspartiet,Västra Götalands läns västra,1937,female,Inger René,René,Inger,Inger,http://www.ingerrene.moderat.se/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0388920259006_max.jpg,http://data.riksdagen.se/person/0388920259006,2002-09-30,2006-10-02,2002,,
0388920259006,M,Moderata samlingspartiet,Västra Götalands läns västra,1937,female,Inger René,René,Inger,Inger,http://www.ingerrene.moderat.se/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0388920259006_max.jpg,http://data.riksdagen.se/person/0388920259006,1998-10-05,2002-09-30,1998,,
0388920259006,M,Moderata samlingspartiet,Västra Götalands läns västra,1937,female,Inger René,René,Inger,Inger,http://www.ingerrene.moderat.se/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0388920259006_max.jpg,http://data.riksdagen.se/person/0388920259006,1994-10-03,1998-10-05,1994,,
0911990886006,-,Independent,Stockholms kommun,1937,female,Solveig Ternström,Ternström,Solveig,Solveig,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0911990886006_max.jpg,http://data.riksdagen.se/person/0911990886006,2006-10-02,2010-10-04,2006,,
059100119006,C,Centerpartiet,"",1937,male,Olof Johansson,Johansson,Olof,Olof,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/059100119006_max.jpg,http://data.riksdagen.se/person/059100119006,1994-10-03,1998-10-05,1994,,
0188650698006,FP,Folkpartiet liberalerna ,"",1937,female,Siri Dannaeus,Dannaeus,Siri,Siri,http://www.folkpartiet.se/rd/dannaeus/,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0188650698006_max.jpg,http://data.riksdagen.se/person/0188650698006,1996-02-26,1998-10-05,1994,,
0153040710006,M,Moderata samlingspartiet,"",1937,male,Percy Liedholm,Liedholm,Percy,Percy,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0153040710006_max.jpg,http://data.riksdagen.se/person/0153040710006,1994-10-20,1994-12-16,1994,Bertil Persson,
0186490041606,MP,Miljöpartiet de gröna,"",1937,female,Kerstin-Maria Stalin,Stalin,Kerstin-Maria,Kerstin-Maria,http://www.mp.se/kerstinmariastalin.asp,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0186490041606_max.jpg,http://data.riksdagen.se/person/0186490041606,2002-09-30,2004-08-15,2002,,
0186490041606,MP,Miljöpartiet de gröna,"",1937,female,Kerstin-Maria Stalin,Stalin,Kerstin-Maria,Kerstin-Maria,http://www.mp.se/kerstinmariastalin.asp,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0186490041606_max.jpg,http://data.riksdagen.se/person/0186490041606,1998-10-05,2002-09-30,1998,,
0247000811207,M,Moderata samlingspartiet,"",1937,male,Sten Svensson,Svensson,Sten,Sten,http://www.moderat.se/rdled/s_svenss.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0247000811207_max.jpg,http://data.riksdagen.se/person/0247000811207,1994-10-03,1998-10-05,1994,,
0683260207407,S,Socialdemokraterna,"",1937,male,Björn Ericson,Ericson,Björn,Björn,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0683260207407_max.jpg,http://data.riksdagen.se/person/0683260207407,1996-10-01,1998-10-05,1994,Ines Uusmann,2012-04-24
0683260207407,S,Socialdemokraterna,"",1937,male,Björn Ericson,Ericson,Björn,Björn,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0683260207407_max.jpg,http://data.riksdagen.se/person/0683260207407,1996-03-23,1996-09-30,1994,Pierre Schori,2012-04-24
0683260207407,S,Socialdemokraterna,"",1937,male,Björn Ericson,Ericson,Björn,Björn,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0683260207407_max.jpg,http://data.riksdagen.se/person/0683260207407,1995-10-10,1996-03-22,1994,Ines Uusmann,2012-04-24
0683260207407,S,Socialdemokraterna,"",1937,male,Björn Ericson,Ericson,Björn,Björn,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0683260207407_max.jpg,http://data.riksdagen.se/person/0683260207407,1994-10-08,1995-10-09,1994,Pierre Schori,2012-04-24
0456070504608,M,Moderata samlingspartiet,Västra Götalands läns västra,1937,female,Berit Adolfsson,Adolfsson,Berit,Berit,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0456070504608_max.jpg,http://data.riksdagen.se/person/0456070504608,1998-10-05,2002-09-30,1998,,
0560770565308,C,Centerpartiet,"",1937,male,Erik Arthur Egervärn,Egervärn,Erik Arthur,Erik Arthur,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0560770565308_max.jpg,http://data.riksdagen.se/person/0560770565308,1998-10-05,2002-09-30,1998,,
0560770565308,C,Centerpartiet,"",1937,male,Erik Arthur Egervärn,Egervärn,Erik Arthur,Erik Arthur,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0560770565308_max.jpg,http://data.riksdagen.se/person/0560770565308,1994-10-03,1998-10-05,1994,,
0586690122908,V,Vänsterpartiet,"",1937,male,Johan Lönnroth,Lönnroth,Johan,Johan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0586690122908_max.jpg,http://data.riksdagen.se/person/0586690122908,2003-01-01,2003-02-06,2002,,
0586690122908,V,Vänsterpartiet,"",1937,male,Johan Lönnroth,Lönnroth,Johan,Johan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0586690122908_max.jpg,http://data.riksdagen.se/person/0586690122908,2002-09-30,2002-11-14,2002,,
0586690122908,V,Vänsterpartiet,"",1937,male,Johan Lönnroth,Lönnroth,Johan,Johan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0586690122908_max.jpg,http://data.riksdagen.se/person/0586690122908,1998-10-05,2002-09-30,1998,,
0586690122908,V,Vänsterpartiet,"",1937,male,Johan Lönnroth,Lönnroth,Johan,Johan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0586690122908_max.jpg,http://data.riksdagen.se/person/0586690122908,1994-10-03,1998-10-05,1994,,
0108070243108,FP,Folkpartiet liberalerna ,"",1938,male,Sigge Godin,Godin,Sigge,Sigge,http://www.folkpartiet.se/vasternorrland/sigge.html,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0108070243108_max.jpg,http://data.riksdagen.se/person/0108070243108,1994-10-03,1998-10-05,1994,,
0483420372909,C,Centerpartiet,"",1938,male,Karl Erik Olsson,Olsson,Karl Erik,Karl Erik,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0483420372909_max.jpg,http://data.riksdagen.se/person/0483420372909,1994-10-03,1995-01-09,1994,,
0634320940409,S,Socialdemokraterna,"",1938,female,Catarina Rönnung,Rönnung,Catarina,Catarina,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0634320940409_max.jpg,http://data.riksdagen.se/person/0634320940409,1994-10-03,1998-10-05,1994,,
0970500642209,S,Socialdemokraterna,"",1938,male,Allan Larsson,Larsson,Allan,Allan,"","","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0970500642209_max.jpg,http://data.riksdagen.se/person/0970500642209,1994-10-03,1995-05-14,1994,,
0399430895200,S,Socialdemokraterna,"",1938,male,Sven Hulterström,Hulterström,Sven,Sven,http://www.socialdemokraterna.se/svenhulterstrom,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0399430895200_max.jpg,http://data.riksdagen.se/person/0399430895200,1998-10-05,2002-09-30,1998,,
0399430895200,S,Socialdemokraterna,"",1938,male,Sven Hulterström,Hulterström,Sven,Sven,http://www.socialdemokraterna.se/svenhulterstrom,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0399430895200_max.jpg,http://data.riksdagen.se/person/0399430895200,1994-10-03,1998-10-05,1994,,
0491930525700,M,Moderata samlingspartiet,Västra Götalands läns södra,1938,female,Birgitta Wichne,Wichne,Birgitta,Birgitta,http://www.moderat.se/rdled/b_wichne.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0491930525700_max.jpg,http://data.riksdagen.se/person/0491930525700,1994-10-03,1998-10-05,1994,,
0888530335200,M,Moderata samlingspartiet,"",1938,male,Lars Hjertén,Hjertén,Lars,Lars,http://www.moderat.se/rdled/l_hjerte.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0888530335200_max.jpg,http://data.riksdagen.se/person/0888530335200,1998-10-05,2002-09-30,1998,,
0888530335200,M,Moderata samlingspartiet,"",1938,male,Lars Hjertén,Hjertén,Lars,Lars,http://www.moderat.se/rdled/l_hjerte.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0888530335200_max.jpg,http://data.riksdagen.se/person/0888530335200,1995-10-10,1998-10-05,1994,,
0888530335200,M,Moderata samlingspartiet,"",1938,male,Lars Hjertén,Hjertén,Lars,Lars,http://www.moderat.se/rdled/l_hjerte.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0888530335200_max.jpg,http://data.riksdagen.se/person/0888530335200,1995-01-10,1995-10-09,1994,Ivar Virgin,
0929270135300,M,Moderata samlingspartiet,"",1938,male,Carl G Nilsson,Nilsson,Carl G,Carl G,http://www.moderat.se/rdled/c_g_nils.htm,"","","","",http://data.riksdagen.se/filarkiv/bilder/ledamot/0929270135300_max.jpg,http://data.riksdagen.se/person/0929270135300,1998-10-05,2002-09-30,1998,,
